placekey,parent_placekey,location_name,safegraph_brand_ids,brands,top_category,sub_category,naics_code,latitude,longitude,street_address,city,region,postal_code,iso_country_code,phone_number,open_hours,category_tags,opened_on,closed_on,tracking_closed_since,geometry_type
24y-222@62j-sk2-wrk,,Apartments at 94 Richdale Ave,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.388678,-71.124586,94 Richdale Ave,Cambridge,MA,02140,US,,,"",,,2019-07-01,POLYGON
25b-222@62j-sk3-5mk,,Condos at 18 Traymore St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.384119,-71.114913,18 Traymore St,Cambridge,MA,02140,US,,,"",,,2019-07-01,POLYGON
25m-222@62j-sjv-9zz,,Via Vai,"","",Clothing Stores,,4481,42.371778,-71.121053,63 JFK St,Cambridge,MA,02138,US,+16174979959,,Women's Clothing,,,2019-07-01,POLYGON
2hg-222@62j-sj2-jjv,,The Plough & Stars,"","",Restaurants and Other Eating Places,Full-Service Restaurants,722511,42.368211,-71.108844,912 Massachusetts Ave,Cambridge,MA,02139,US,+16175760032,,"American Food,Irish Food,Late Night,Music Venue",,,2019-07-01,POLYGON
zzw-222@62j-sj3-5xq,,Desfina Restaurant,"","",Restaurants and Other Eating Places,Full-Service Restaurants,722511,42.367536,-71.080956,202 3rd St,Cambridge,MA,02141,US,+16178689098,"{ ""Mon"": [[""11:00"", ""23:00""]], ""Tue"": [[""11:00"", ""23:00""]], ""Wed"": [[""11:00"", ""23:00""]], ""Thu"": [[""11:00"", ""23:00""]], ""Fri"": [[""11:00"", ""24:00""]], ""Sat"": [[""17:00"", ""24:00""]], ""Sun"": [] }","American Food,Greek Food,Mediterranean Food",,,2019-07-01,POLYGON
zzw-223@62j-sk2-vmk,,Apartments at 1 White St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.388545,-71.118383,1 White St,Cambridge,MA,02140,US,,,"",,,2019-07-01,POLYGON
zzw-22f@62j-sj2-p35,,CW Taekwondo,"","",Other Schools and Instruction,Sports and Recreation Instruction,611620,42.364613,-71.103597,285 Green St,Cambridge,MA,02139,US,,"{ ""Mon"": [[""16:30"", ""22:30""]], ""Tue"": [[""19:30"", ""22:30""]], ""Wed"": [[""16:30"", ""22:30""]], ""Thu"": [[""16:30"", ""22:30""]], ""Fri"": [[""18:00"", ""19:00""]], ""Sat"": [[""10:00"", ""15:00""]], ""Sun"": [] }","Martial Arts,Taekwondo",,,2019-07-01,POLYGON
zzy-222@62j-sjv-qpv,,Apartments at 80 Brattle St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.375902,-71.123736,80 Brattle St,Cambridge,MA,02138,US,,,"",,,2019-07-01,POLYGON
zzy-225@62j-sj2-qj9,,Bab Al Amoud,"","",Restaurants and Other Eating Places,Full-Service Restaurants,722511,42.364778,-71.108798,148 Western Ave # 150,Cambridge,MA,02139,US,+16179452500,,"American Food,Cafe",,2020-08-14,2019-07-01,POLYGON
222-222@62j-sj2-bzf,,Saloniki Greek,SG_BRAND_a3b50dd4fcfbf19bc76ab4adcbadf1aa,Saloniki Greek,Restaurants and Other Eating Places,Full-Service Restaurants,722511,42.361098,-71.095823,181 Massachusetts Ave,Cambridge,MA,02139,US,+16177145152,"{ ""Mon"": [[""11:00"", ""22:00""]], ""Tue"": [[""11:00"", ""22:00""]], ""Wed"": [[""11:00"", ""22:00""]], ""Thu"": [[""11:00"", ""22:00""]], ""Fri"": [[""11:00"", ""22:00""]], ""Sat"": [[""11:00"", ""22:00""]], ""Sun"": [[""11:00"", ""22:00""]] }","Counter Service,Salad,Sandwich Shop,Lunch,Mediterranean Food,Greek Food,Catering,Dinner",,,2019-07-01,POLYGON
222-223@62j-sjt-68v,,Pharmapros Corporation,"","",Health and Personal Care Stores,Pharmacies and Drug Stores,446110,42.395235,-71.145833,125 Cambridgepark Dr,Cambridge,MA,02140,US,+16174970991,,"",,,2019-07-01,POLYGON
223-222@62j-sgg-kfz,,Baraka Cafe,"","",Restaurants and Other Eating Places,Full-Service Restaurants,722511,42.361149,-71.115516,812 Memorial Dr,Cambridge,MA,02139,US,,,"Mediterranean Food,Middle Eastern Food,Moroccan Food",,,2019-07-01,POLYGON
224-222@62j-sjs-s5z,,Condos at 189 Richdale Ave,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.389747,-71.128674,189 Richdale Ave,Cambridge,MA,02140,US,,,"",,,2019-07-01,POLYGON
224-222@62j-sjt-8n5,,AC Hotel,SG_BRAND_a5fbcaa336dd9228,AC Hotel,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,721110,42.398806,-71.147189,10 Acorn Park Dr,Cambridge,MA,02140,US,+16178766190,"{ ""Mon"": [[""0:00"", ""24:00""]], ""Tue"": [[""0:00"", ""24:00""]], ""Wed"": [[""0:00"", ""24:00""]], ""Thu"": [[""0:00"", ""24:00""]], ""Fri"": [[""0:00"", ""24:00""]], ""Sat"": [[""0:00"", ""24:00""]], ""Sun"": [[""0:00"", ""24:00""]] }","",,,2019-07-01,POLYGON
226-222@62j-sj2-pvz,,Auburn Court,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.362103,-71.101744,1 Brookline Pl,Cambridge,MA,02139,US,,,"",,,2019-07-01,POLYGON
226-22m@62j-sjy-7t9,,Haley Poirier PSYD,"","","Coating, Engraving, Heat Treating, and Allied Activities","Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers",332812,42.375564,-71.147004,625 Mount Auburn St,Cambridge,MA,02138,US,,,"",,,2019-07-01,POLYGON
228-222@62j-sjs-575,zzz-222@62j-sjs-575,Genki Ya Cambridge,"","",Restaurants and Other Eating Places,Full-Service Restaurants,722511,42.389216,-71.143487,231 Alewife Brook Pkwy,Cambridge,MA,02138,US,+16176618200,"{ ""Mon"": [[""11:00"", ""22:30""]], ""Tue"": [[""11:00"", ""22:30""]], ""Wed"": [[""11:00"", ""22:30""]], ""Thu"": [[""11:00"", ""22:30""]], ""Fri"": [[""11:00"", ""23:00""]], ""Sat"": [[""11:00"", ""23:00""]], ""Sun"": [[""11:30"", ""22:00""]] }","Japanese Food,Seafood,Sushi",,,2019-07-01,POLYGON
22b-222@62j-sj3-47q,,Boston Private Bank & Trust Co,"","",Depository Credit Intermediation,Commercial Banking,522110,42.362568,-71.085545,265 Main St,Cambridge,MA,02142,US,+16176464800,"{ ""Mon"": [[""8:30"", ""16:00""]], ""Tue"": [[""8:30"", ""16:00""]], ""Wed"": [[""8:30"", ""16:00""]], ""Thu"": [[""8:30"", ""16:00""]], ""Fri"": [[""8:30"", ""16:00""]], ""Sat"": [], ""Sun"": [] }","",,,2019-07-01,POLYGON
22g-222@62j-sj2-qzz,,Apartments at 14 Lopez St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.36128,-71.104643,14 Lopez St,Cambridge,MA,02139,US,,,"",,,2019-07-01,POLYGON
22x-224@62j-sk3-66k,,Hollywood Express,"","",Consumer Goods Rental,Video Tape and Disc Rental,532282,42.384559,-71.119737,1740 Massachusetts Ave,Cambridge,MA,02138,US,+16174972001,,Videos and Games,,2020-01-15,2019-07-01,POLYGON
22z-222@62j-sj2-835,,Industry Lab,"","",Lessors of Real Estate,Lessors of Other Real Estate Property,531190,42.371265,-71.097284,288 Norfolk St,Cambridge,MA,02139,US,,"{ ""Mon"": [], ""Tue"": [], ""Wed"": [], ""Thu"": [], ""Fri"": [], ""Sat"": [[""0:00"", ""24:00""]], ""Sun"": [] }","",,,2019-07-01,POLYGON
234-222@62j-sk2-yy9,,Apartments at 73 Orchard St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.392544,-71.121561,73 Orchard St,Cambridge,MA,02140,US,,,"",,,2019-07-01,POLYGON
234-222@62j-sk3-4n5,,Apartments at 8 Forest St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.384666,-71.118309,8 Forest St,Cambridge,MA,02140,US,,,"",,,2019-07-01,POLYGON
23f-222@62j-sjs-rkz,,Condos at 39 Montgomery St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.394662,-71.132974,39 Montgomery St,Cambridge,MA,02140,US,,,"",,,2019-07-01,POLYGON
23f-222@62j-sk2-vxq,,Apartments at 32 Cogswell Ave,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.390572,-71.125017,32 Cogswell Ave,Cambridge,MA,02140,US,,,"",,,2019-07-01,POLYGON
23p-222@62j-sj2-sbk,,Apartments at 99 School St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.364287,-71.098734,99 School St,Cambridge,MA,02139,US,,,"",,,2019-07-01,POLYGON
23w-222@62j-sj2-vmk,,Apartments at 490 Cambridge St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.371447,-71.084507,490 Cambridge St,Cambridge,MA,02141,US,,,"",,,2019-07-01,POLYGON
23y-222@62j-sj2-syv,,Life Alive,"","",Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,722515,42.366709,-71.105369,765 Massachusetts Ave,Cambridge,MA,02139,US,+16173545433,,"Smoothie & Juice Bar,Vegan Food,Vegetarian Food",,,2019-07-01,POLYGON
23z-222@62j-sk3-5j9,,Apartments at 64 Sacramento St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.382423,-71.113746,64 Sacramento St,Cambridge,MA,02138,US,,,"",,,2019-07-01,POLYGON
247-222@62j-sk2-w6k,,Apartments at 147 Richdale Ave,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.389315,-71.126576,147 Richdale Ave,Cambridge,MA,02140,US,,,"",,,2019-07-01,POLYGON
25y-222@62j-sj2-7bk,,Apartments at 26 Berkshire St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.368912,-71.091494,26 Berkshire St,Cambridge,MA,02141,US,,,"",,,2019-07-01,POLYGON
26w-222@62j-sjv-b6k,,Tennis & Squash Shop,"","","Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods Stores,451110,42.372013,-71.118293,67 Mount Auburn St Ste A,Cambridge,MA,02138,US,+16178648800,,"",,2021-10-11,2019-07-01,POLYGON
27s-222@62j-sj2-vmk,,Famous Cuts,"","",Personal Care Services,"Hair, Nail, and Skin Care Services",81211,42.371274,-71.08368,444 Cambridge St,Cambridge,MA,02141,US,+16173541134,"{ ""Mon"": [[""10:00"", ""19:00""]], ""Tue"": [[""10:00"", ""19:00""]], ""Wed"": [[""10:00"", ""19:00""]], ""Thu"": [[""10:00"", ""19:00""]], ""Fri"": [[""10:00"", ""19:00""]], ""Sat"": [[""10:00"", ""19:00""]], ""Sun"": [] }",Barber,,,2019-07-01,POLYGON
2dj-222@62j-sj2-p7q,,Havana Club,"","",Drinking Places (Alcoholic Beverages),Drinking Places (Alcoholic Beverages),722410,42.364749,-71.10448,288 Green St,Cambridge,MA,02139,US,+16173125550,"{ ""Mon"": [[""20:00"", ""24:00""]], ""Tue"": [], ""Wed"": [], ""Thu"": [], ""Fri"": [[""21:00"", ""24:00""]], ""Sat"": [[""0:00"", ""2:00""], [""21:00"", ""24:00""]], ""Sun"": [[""0:00"", ""2:00""]] }","Dance Club,Late Night",,,2019-07-01,POLYGON
zzw-222@62j-sgg-5j9,,Hyatt Regency,SG_BRAND_dd7aa93e7d4a748f2e21856e959f2c52,Hyatt Regency,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,721110,42.353846,-71.105193,575 Memorial Dr,Cambridge,MA,02139,US,+16174921234,"{ ""Mon"": [[""0:00"", ""24:00""]], ""Tue"": [[""0:00"", ""24:00""]], ""Wed"": [[""0:00"", ""24:00""]], ""Thu"": [[""0:00"", ""24:00""]], ""Fri"": [[""0:00"", ""24:00""]], ""Sat"": [[""0:00"", ""24:00""]], ""Sun"": [[""0:00"", ""24:00""]] }","",,,2019-07-01,POLYGON
zzw-222@62j-sj2-hdv,,Apartments at 21 1 2 Inman St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.367834,-71.104746,21 1/2 Inman St,Cambridge,MA,02139,US,,,"",,,2019-07-01,POLYGON
222-222@62j-sjv-9pv,,Apartments at 10 Appian Way,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.37525,-71.121488,10 Appian Way,Cambridge,MA,02138,US,,,"",,,2019-07-01,POLYGON
225-223@62j-sjs-3yv,226-222@62j-sjs-3yv,PetSmart,SG_BRAND_d9a3806438bfe925df89671009a2363b,PetSmart,Other Miscellaneous Store Retailers,Pet and Pet Supplies Stores,453910,42.390507,-71.139974,160 Alewife Brook Parkway 160 Alewife Brook Parkwa,Cambridge,MA,02138,US,+16173493481,"{ ""Mon"": [[""9:00"", ""21:00""]], ""Tue"": [], ""Wed"": [[""9:00"", ""21:00""]], ""Thu"": [[""9:00"", ""21:00""]], ""Fri"": [[""9:00"", ""21:00""]], ""Sat"": [[""9:00"", ""21:00""]], ""Sun"": [[""10:00"", ""19:00""]] }","",,,2019-07-01,POLYGON
226-222@62j-sj2-m49,,Apartments at 122 Inman St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.372897,-71.100707,122 Inman St,Cambridge,MA,02139,US,,,"",,,2019-07-01,POLYGON
226-222@62j-sj3-47q,,Coop Hair Styling,"","",Personal Care Services,"Hair, Nail, and Skin Care Services",81211,42.362753,-71.086849,325 Main St,Cambridge,MA,02142,US,+16175778878,"{ ""Mon"": [[""9:30"", ""18:00""]], ""Tue"": [[""9:30"", ""18:00""]], ""Wed"": [[""9:30"", ""18:00""]], ""Thu"": [[""9:30"", ""18:00""]], ""Fri"": [[""9:30"", ""18:00""]], ""Sat"": [], ""Sun"": [] }",Barber,,2020-01-15,2019-07-01,POLYGON
227-222@62j-sj2-54v,zzw-222@62j-sj3-3yv,Cambridge Brewing Co,"","",Beverage Manufacturing,Breweries,312120,42.366386,-71.091479,1 Kendall Sq,Cambridge,MA,02139,US,+16174941994,"{ ""Mon"": [[""11:30"", ""22:00""]], ""Tue"": [[""11:30"", ""22:00""]], ""Wed"": [[""11:30"", ""22:00""]], ""Thu"": [[""11:30"", ""22:00""]], ""Fri"": [[""11:30"", ""23:00""]], ""Sat"": [[""11:00"", ""23:00""]], ""Sun"": [[""11:00"", ""22:00""]] }","Alcoholic Beverages,Bar or Pub,Brewery or Brewpub,Brewing Supplies",,,2019-07-01,POLYGON
228-235@62j-sj2-k4v,zzw-224@62j-sj2-kmk,Tony Leung MD,"","",Offices of Physicians,Offices of Physicians (except Mental Health Specialists),621111,42.374724,-71.104314,1493 Cambridge St,Cambridge,MA,02139,US,,,"",,,2019-07-01,POLYGON
229-223@62j-sj2-nyv,,Condos at 166 168 Auburn St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.363478,-71.105287,166 Auburn St # 168,Cambridge,MA,02139,US,,,"",,,2019-07-01,POLYGON
22d-222@62j-sj2-vvf,,Condos at 160 Otis St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.370985,-71.085933,160 Otis St,Cambridge,MA,02141,US,,,"",,,2019-07-01,POLYGON
22g-224@62j-sj2-nqz,,Cambridge Ma Bethesda,"","",Religious Organizations,Religious Organizations,813110,42.363923,-71.104356,234 Franklin St,Cambridge,MA,02139,US,,,"Churches,Hindu Temple,Mosque,Sikh Temple,Synagogues",,,2019-07-01,POLYGON
22h-222@62j-sk2-ty9,,Condos at 28 Orchard St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.391048,-71.120287,28 Orchard St,Cambridge,MA,02140,US,,,"",,,2019-07-01,POLYGON
22j-223@62j-sj2-6zf,,ORALE Paco's Mexican Grill,"","",Restaurants and Other Eating Places,Full-Service Restaurants,722511,42.372614,-71.090856,847 Cambridge St,Cambridge,MA,02141,US,+16179452047,,Mexican Food,,,2019-07-01,POLYGON
22k-222@62j-sj2-k9f,,Apartments at 1539 Cambridge St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.374648,-71.106011,1539 Cambridge St,Cambridge,MA,02139,US,,,"",,,2019-07-01,POLYGON
22k-222@62j-sj2-kj9,,Apartments at 4 Beacon St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.374367,-71.101933,4 Beacon St,Cambridge,MA,02143,US,,,"",,,2019-07-01,POLYGON
23h-222@62j-sj3-9fz,,Christina's Spice & Specialty Foods,"","",Specialty Food Stores,All Other Specialty Food Stores,445299,42.373716,-71.09919,1297 Cambridge St,Cambridge,MA,02139,US,+16175762090,"{ ""Mon"": [[""10:00"", ""18:00""]], ""Tue"": [[""10:00"", ""18:00""]], ""Wed"": [[""10:00"", ""18:00""]], ""Thu"": [[""10:00"", ""18:00""]], ""Fri"": [[""10:00"", ""18:00""]], ""Sat"": [[""11:30"", ""18:00""]], ""Sun"": [[""11:30"", ""18:00""]] }","Gourmet,Herbs and Spices",,,2019-07-01,POLYGON
23k-223@62j-sjv-99f,,Bluestone Lane,SG_BRAND_eb64bac5d3664799,Bluestone Lane,Restaurants and Other Eating Places,Limited-Service Restaurants,722513,42.373493,-71.120642,27 Brattle St,Cambridge,MA,02138,US,,"{ ""Mon"": [[""7:30"", ""18:00""]], ""Tue"": [[""7:30"", ""18:00""]], ""Wed"": [[""7:30"", ""18:00""]], ""Thu"": [[""7:30"", ""18:00""]], ""Fri"": [[""7:30"", ""18:00""]], ""Sat"": [[""8:00"", ""18:00""]], ""Sun"": [[""8:00"", ""18:00""]] }","Brunch,Snacks,Drinks,Counter Service,Smoothie & Juice Bar,Coffee Shop",,,2019-07-01,POLYGON
23y-222@62j-sj3-9fz,,Wit's End,"","",Restaurants and Other Eating Places,Limited-Service Restaurants,722513,42.373257,-71.098432,1248 Cambridge St,Cambridge,MA,02139,US,+18572596168,"{ ""Mon"": [[""17:00"", ""24:00""]], ""Tue"": [[""17:00"", ""24:00""]], ""Wed"": [[""17:00"", ""24:00""]], ""Thu"": [[""17:00"", ""24:00""]], ""Fri"": [[""0:00"", ""1:00""], [""17:00"", ""24:00""]], ""Sat"": [[""0:00"", ""1:00""], [""17:00"", ""24:00""]], ""Sun"": [[""0:00"", ""1:00""], [""11:00"", ""24:00""]] }","Bar or Pub,Dessert,Late Night,Mexican Food",,2020-07-16,2019-07-01,POLYGON
244-222@62j-sjs-v4v,,Frank's Steak House,"","",Restaurants and Other Eating Places,Full-Service Restaurants,722511,42.395359,-71.128283,2310 Massachusetts Ave,Cambridge,MA,02140,US,+16176610666,"{ ""Mon"": [[""16:00"", ""21:30""]], ""Tue"": [[""16:00"", ""21:30""]], ""Wed"": [[""16:00"", ""21:30""]], ""Thu"": [[""15:30"", ""22:30""]], ""Fri"": [[""15:30"", ""23:00""]], ""Sat"": [[""15:30"", ""23:00""]], ""Sun"": [[""12:00"", ""21:30""]] }",Steak House,,,2019-07-01,POLYGON
248-223@62j-sj2-ghq,,Apartments at 393 Broadway,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.371773,-71.106476,393 Broadway,Cambridge,MA,02139,US,,,"",,,2019-07-01,POLYGON
24c-222@62j-sjs-tsq,,Apartments at 43 Rice St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.394726,-71.12945,43 Rice St,Cambridge,MA,02140,US,,,"",,,2019-07-01,POLYGON
24k-222@62j-sj2-6c5,,Apartments at 259 Broadway,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.367659,-71.096328,259 Broadway,Cambridge,MA,02139,US,,,"",,,2019-07-01,POLYGON
24n-222@62j-sjs-xh5,,Cambridge Montessori School,"","",Elementary and Secondary Schools,Elementary and Secondary Schools,611110,42.385829,-71.132374,161 Garden St,Cambridge,MA,02138,US,,,"",,,2019-07-01,POLYGON
24r-222@62j-sj2-wx5,,W J O Driving School,"","",Other Schools and Instruction,Automobile Driving Schools,611692,42.372307,-71.088353,705 Cambridge St,Cambridge,MA,02141,US,+16175762944,,"",,,2019-07-01,POLYGON
24t-223@62j-sjv-9zz,,Falafel Corner,"","",Restaurants and Other Eating Places,Limited-Service Restaurants,722513,42.372507,-71.121518,8 Eliot St,Cambridge,MA,02138,US,+16174418888,"{ ""Mon"": [[""11:00"", ""24:00""]], ""Tue"": [[""0:00"", ""3:00""], [""11:00"", ""24:00""]], ""Wed"": [[""0:00"", ""3:00""], [""11:00"", ""24:00""]], ""Thu"": [[""0:00"", ""3:00""], [""11:00"", ""24:00""]], ""Fri"": [[""0:00"", ""3:00""], [""11:00"", ""24:00""]], ""Sat"": [[""0:00"", ""3:00""], [""11:00"", ""24:00""]], ""Sun"": [[""0:00"", ""3:00""], [""11:00"", ""24:00""]] }","Mediterranean Food,Middle Eastern Food",,,2019-07-01,POLYGON
254-222@62j-shx-jgk,,Courtside,"","",Restaurants and Other Eating Places,Full-Service Restaurants,722511,42.37126,-71.080774,299 Cambridge St,Cambridge,MA,02141,US,+16175474374,,"American Food,Bar or Pub,Karaoke,Late Night",,2020-01-15,2019-07-01,POLYGON
25c-223@62j-sj4-vmk,,Rebecca's Cafe,"","",Restaurants and Other Eating Places,Limited-Service Restaurants,722513,42.36216,-71.085714,290 Main St,Cambridge,MA,02142,US,+16174946688,,"Cafe,Sandwich Shop",,2020-01-15,2019-07-01,POLYGON
263-222@62j-sj2-s89,,Mariposa Bakery,"","",Restaurants and Other Eating Places,Full-Service Restaurants,722511,42.363335,-71.100716,424 Massachusetts Ave,Cambridge,MA,02139,US,+16178766500,"{ ""Mon"": [[""7:00"", ""20:00""]], ""Tue"": [[""7:00"", ""20:00""]], ""Wed"": [[""7:00"", ""20:00""]], ""Thu"": [[""7:00"", ""20:00""]], ""Fri"": [[""7:00"", ""20:00""]], ""Sat"": [[""8:00"", ""20:00""]], ""Sun"": [[""8:00"", ""20:00""]] }","Bakery,Brunch,Sandwich Shop",,,2019-07-01,POLYGON
zzw-222@62j-sj4-vcq,,Clover Food Lab,SG_BRAND_02c3bc509e63eaab,Clover Food Lab,Restaurants and Other Eating Places,Limited-Service Restaurants,722513,42.360684,-71.086093,20 Carleton St,Cambridge,MA,02142,US,,"{ ""Mon"": [[""8:00"", ""14:00""]], ""Tue"": [[""8:00"", ""14:00""]], ""Wed"": [[""8:00"", ""14:00""]], ""Thu"": [[""8:00"", ""14:00""]], ""Fri"": [[""8:00"", ""14:00""]], ""Sat"": [], ""Sun"": [] }","Counter Service,Sandwich Shop,Lunch,Fast Food,Kosher Food,Healthy Food,Catering,Dinner",,,2021-03-08,POLYGON
zzw-224@62j-sjv-85f,,Harvard Square Consulting,"","",Other Schools and Instruction,Exam Preparation and Tutoring,611691,42.373184,-71.120153,475 Mather Mail Ctr,Cambridge,MA,02138,US,+16174538225,,College Counseling,,,2019-07-01,POLYGON
222-223@62j-sk2-v9f,,Hotel 1868,"","",Traveler Accommodation,Hotels (except Casino Hotels) and Motels,721110,42.387905,-71.119629,1868 Massachusetts Ave,Cambridge,MA,02140,US,+16174992998,,"",,,2019-07-01,POLYGON
222-229@62j-sjt-68v,,Software Dev Group,"","","Management, Scientific, and Technical Consulting Services",,5416,42.395078,-71.145751,125 Cambridgepark Dr,Cambridge,MA,02140,US,+16175000040,,Software Development,,,2019-07-01,POLYGON
224-222@62j-sj2-bkz,,Novartis,SG_BRAND_c3fd09babe766617,Novartis,Other Miscellaneous Manufacturing,,3399,42.361405,-71.098085,250 Massachusetts Ave,Cambridge,MA,02139,US,,,"",,,,POLYGON
225-222@62j-sjv-hwk,,Apartments at 19 Putnam Ave,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.369566,-71.113657,19 Putnam Ave,Cambridge,MA,02139,US,,,"",,,2019-07-01,POLYGON
225-223@62j-sj3-9fz,,Apartments at 1295 Cambridge St,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,42.373668,-71.098943,1295 Cambridge St,Cambridge,MA,02139,US,,,"",,,2019-07-01,POLYGON
226-227@62j-sj3-3nq,,The Blue Room,"","",Restaurants and Other Eating Places,Full-Service Restaurants,722511,42.366449,-71.090833,1 Kendall Sq Ste 200,Cambridge,MA,02139,US,+16174949034,,Mediterranean Food,,2020-10-09,2019-07-01,POLYGON
228-222@62j-sjv-8jv,,Conklin Adam PHD,"","",Offices of Other Health Practitioners,Offices of Mental Health Practitioners (except Physicians),621330,42.372019,-71.115589,1218 Massachusetts Ave,Cambridge,MA,02138,US,+16174418889,,Mental Health,,,2019-07-01,POLYGON
